id,C1,C2
Knoellia locipacati,0,Infinity
Tetrasphaera sp.,3620,Infinity
Curtobacterium herbarum,5746.66666666667,Infinity
Microbacterium enclense,2023.33333333333,Infinity
Microbacterium hatanonis,850,Infinity
Microbacterium hydrothermale,7836.66666666667,Infinity
Kocuria dechangensis,Unknown,Unknown
Kocuria himachalensis,0,Infinity
Micrococcus lylae,123.666666666667,1236.66666666667
Rothia aeria-dentocariosa,0,Infinity
Rothia dentocariosa,5483.33333333333,Infinity
Actinoplanes sp.,462,Infinity
(f)Nakamurellaceae sp.,2626.66666666667,Infinity
Microlunatus aurantiacus,3653.33333333333,Infinity
Atopobium vaginae,0,Infinity
Collinsella intestinalis,18680,Infinity
(o)Gaiellales sp.,3543.33333333333,Infinity
Solirubrobacter sp.,Unknown,Unknown
(f)Prevotellaceae sp.,9332,Infinity
Prevotella timonensis,0,Infinity
(f)Rikenellaceae sp.,102,1020
Parabacteroides distasonis,0,0
(o)Chlorobiales sp.,22356.6666666667,Infinity
(f)Anaerolineaceae sp.,1598.5,15985
(c)Chloroplast sp.,9615.33333333333,Infinity
Bhargavaea cecembensis,0,Infinity
Sporosarcina globispora-psychrophila,0,Infinity
Staphylococcus capitis-caprae-saccharolyticus,0,Infinity
Facklamia ignava,0,0
Facklamia tabacinasalis,0,0
(f)Aerococcaceae sp.,15842.5,Infinity
Carnobacterium sp.,Unknown,Unknown
Lactobacillus reuteri,843.5,8435
Streptococcus mitis-oralis,3720,Infinity
Streptococcus mitis-oralis-pneumoniae,8615,86150
Streptococcus mutans,0,Infinity
Clostridium colicanis,Unknown,Unknown
Clostridium perfringens,6113,Infinity
Fastidiosipila sanguinis,0,0
Blautia glucerasea,398.666666666667,3986.66666666667
Johnsonella sp.,963.333333333333,Infinity
(f)Peptostreptococcaceae sp.,23144.1666666667,Infinity
Solobacterium moorei,0,0
Peptoniphilus urinimassiliensis,Unknown,Unknown
Fusobacterium hwasookii,0,0
(o)Fusobacteriales sp.,645.333333333333,6453.33333333333
(k)Bacteria sp.,19423.3333333333,Infinity
Gemmata sp.,0,Infinity
(c)Alphaproteobacteria sp.,2006.66666666667,Infinity
Bradyrhizobium sp.,Unknown,Unknown
Variibacter sp.,0,Infinity
Ochrobactrum grignonense-pseudogrignonense,692,Infinity
Devosia enhydra-ginsengisoli,0,Infinity
Methylobacterium bullatum,0,Infinity
(f)Methylocystaceae sp.,0,Infinity
(f)Geminicoccaceae sp.,0,Infinity
Altererythrobacter epoxidivorans,0,Infinity
(o)Sphingomonadales sp.,Unknown,Unknown
Sphingomonas koreensis,0,Infinity
Alcaligenes faecalis,0,0
Massilia yuzhufengensis,0,Infinity
Neisseria weaveri,10727.5,Infinity
Nitrosospira multiformis,0,0
Campylobacter ureolyticus,0,0
Aeromonas caviae-enteropelogenes,Unknown,Unknown
Pantoea vagans,612.857142857143,Infinity
(c)Gammaproteobacteria sp.,1697.14285714286,Infinity
Bibersteinia sp.,57938.3333333333,Infinity
Psychrobacter arenosus,8276.66666666667,Infinity
Pseudomonas alcaligenes-nitroreducens,0,Infinity
Stenotrophomonas sp.,Unknown,Unknown
Xanthomonas citri,0,Infinity
Treponema vincentii,0,0
Acholeplasma sp.,201,2010
Mycoplasma edwardii,0,0
(f)Mycoplasmataceae sp.,0,0
(p)*Saccharibacteria sp.,Unknown,Unknown
Ilumatobacter fluminis,0,Infinity
Actinomyces graevenitzii,133.333333333333,Infinity
Schaalia sp.,1006.33333333333,10063.3333333333
Corynebacterium epidermidicanis,0,0
Corynebacterium glucuronolyticum,0,Infinity
Corynebacterium minutissimum-ulcerans,1530,15300
Corynebacterium riegelii,0,Infinity
Corynebacterium singulare,0,Infinity
(f)Corynebacteriaceae sp.,1945,Infinity
Mycobacterium sacrum,0,Infinity
Mycolicibacterium sp.,1185,Infinity
Rhodococcus fascians,9825,Infinity
Williamsia herbipolensis,Unknown,Unknown
Angustibacter luteus,0,Infinity
Pseudokineococcus lusitanus,1483.33333333333,Infinity
Brevibacterium paucivorans,Unknown,Unknown
Pseudactinotalea suaedae,0,Infinity
Brachybacterium conglomeratum-paraconglomeratum-saurashtrense,Unknown,Unknown
Kytococcus schroeteri,0,0
(f)Dermatophilaceae sp.,970,Infinity
Janibacter hoylei,Unknown,Unknown
Curtobacterium flaccumfaciens,6996.66666666667,Infinity
Leucobacter sp.,18170,Infinity
Microbacterium arborescens-paludicola,Unknown,Unknown
Microbacterium phyllosphaerae,3300,Infinity
Microbacterium testaceum,3670,Infinity
Pseudoclavibacter bifida,0,Infinity
Actinoplanes capillaceus,0,Infinity
Friedmanniella sp.,12243.3333333333,Infinity
Nocardioides exalbidus,Unknown,Unknown
Nocardioides terrigena,0,Infinity
Microlunatus ginsengisoli,0,Infinity
(f)Pseudonocardiaceae sp.,6160,Infinity
(o)Streptomycetales sp.,0,Infinity
(o)Solirubrobacterales sp.,Unknown,Unknown
Bacteroides plebeius,1813.33333333333,Infinity
(f)Porphyromonadaceae sp.,22496.6666666667,Infinity
Prevotella buccalis,0,0
Navicula sp.,0,Infinity
Orthotrichum rogeri,0,Infinity
(f)Polypodium glycyrrhiza sp.,Unknown,Unknown
(o)Pleurocapsales sp.,0,Infinity
Bacillus coagulans,0,Infinity
Bacillus litoralis,Unknown,Unknown
Exiguobacterium indicum,0,Infinity
Jeotgalicoccus huakuii,0,0
Staphylococcus capitis,2841.66666666667,Infinity
