id,C1,C2
Acremonium hyalinulum,Unknown,Unknown
Myxospora crassiseta,52.3,Infinity
Paramyrothecium sp.,Unknown,Unknown
Paramyrothecium roridum,Unknown,Unknown
Neurospora discreta-terricola,12.35,Infinity
Nigrospora sp.,192.65,Infinity
(c)Microbotryomycetes sp.,15.15,Infinity
Moesziomyces aphidis,9.55,Infinity
Wallemia sp.,Unknown,Unknown
(c)Chytridiomycetes sp.,Unknown,Unknown
Cladosporium aciculare-fusiforme,33.8,Infinity
Cladosporium cycadicola,187.05,Infinity
Cladosporium dominicanum-penidielloides-salinae,Unknown,Unknown
(f)Cladosporiaceae sp.,Unknown,Unknown
Dissoconium sp.,14.65,Infinity
(f)Didymellaceae sp.,179.4,Infinity
Periconia macrospinosa,Unknown,Unknown
(f)Phaeosphaeriaceae sp.,68.25,Infinity
Alternaria sesami,36.15,Infinity
Curvularia sp.,339.9,Infinity
Aspergillus penicillioides,19.3,Infinity
Penicillium citrinum-griseofulvum-hetheringtonii,12.75,Infinity
Penicillium coffeae,Unknown,Unknown
Penicillium dierckxii,Unknown,Unknown
Penicillium meleagrinum-sumatraense-viridiflavum,Unknown,Unknown
Lectera sp.,16.6,Infinity
Plectosphaerella sp.,17.55,Infinity
Fusarium sp.,17.8,Infinity
Niesslia sp.,17.75,Infinity
Niesslia exosporioides,Unknown,Unknown
Sarocladium sp.,23.75,Infinity
Sarocladium pseudostrictum,Unknown,Unknown
Stachybotrys sp.,74.85,Infinity
(f)Microascaceae paisii-sphaerospora,Unknown,Unknown
Myrmecridium schulzeri,12.05,Infinity
(f)Chaetomiaceae sp.,11.6,Infinity
(f)Amphisphaeriaceae sp.,16.6,Infinity
Trametes hirsuta,Unknown,Unknown
(p)Basidiomycota sp.,80.45,Infinity
Papiliotrema rajasthanensis,Unknown,Unknown
(f)Ustilaginaceae sp.,19.55,Infinity
Wallemia mellicola,17.65,Infinity
Mucor corticola-hiemalis,Unknown,Unknown
Toxicocladosporium rubrigenum,58.1,Infinity
Toxicocladosporium strelitziae,19.6,Infinity
Ramularia eucalypti,Unknown,Unknown
Hortaea thailandica,61.85,Infinity
Sydowia sp.,25.6,Infinity
Didymella glomerata,650.3,Infinity
Didymosphaeria futilis,74,Infinity
Paraphaeosphaeria angularis-pilleata,26.4,Infinity
Lophiostoma sp.,11.7,Infinity
Bipolaris sp.,225.45,Infinity
Curvularia mebaldsii,68.45,Infinity
(f)Trichomeriaceae sp.,Unknown,Unknown
Penicillium brevicompactum-kongii,29.45,Infinity
Penicillium olsonii,23.2,Infinity
Penicillium steckii,47.85,Infinity
Golovinomyces leucheriae,36.1,Infinity
Podosphaera negeri,30.05,Infinity
Acremonium dichromosporum-zonatum,43.8,Infinity
(o)Hypocreales dichromosporum-pallida-zonatum,30,Infinity
Fusarium nelsonii,14.5,Infinity
(f)Stachybotryaceae sp.,527.15,Infinity
(o)Magnaporthales sp.,111.45,Infinity
Waitea circinata,Unknown,Unknown
(f)Corticiaceae sp.,Unknown,Unknown
Sterigmatomyces halophilus,18.05,Infinity
Kondoa aeria,Unknown,Unknown
Symmetrospora symmetrica,15.4,Infinity
Malassezia sp.,58.05,Infinity
Malassezia restricta,2773.05,Infinity
(f)Malasseziaceae sp.,1.46,Infinity
Filobasidium chernovii,19.6,Infinity
(c)Tremellomycetes sp.,Unknown,Unknown
Hannaella phetchabunensis,42.05,Infinity
Vishniacozyma dimennae,Unknown,Unknown
Vishniacozyma victoriae,130.25,Infinity
(c)Wallemiomycetes sp.,17.1,Infinity
(f)Neodevriesiaceae sp.,27.7,Infinity
Neodevriesia fraserae,17.45,Infinity
Neoascochyta sp.,151.95,Infinity
(f)Didymosphaeriaceae brabeji-brasiliense,Unknown,Unknown
Phaeosphaeriopsis sp.,35.95,Infinity
Stemphylium vesicarium,148.35,Infinity
Roussoella sp.,Unknown,Unknown
Penicillium asturianum-oxalicum,93,Infinity
Sawadaea sp.,Unknown,Unknown
Chalara sp.,Unknown,Unknown
Saccharomyces cerevisiae,88.2,Infinity
Acremonium charticola,Unknown,Unknown
Achroiostachys saccharicola,29.1,Infinity
Myrothecium gramineum,24.85,Infinity
(o)Sordariales sp.,Unknown,Unknown
Beltrania pseudorhombica,Unknown,Unknown
Microdochium sp.,52.65,Infinity
Bartalinia robillardoides,37.55,Infinity
Pestalotiopsis microspora,35.6,Infinity
(o)Agaricales sp.,Unknown,Unknown
Cystobasidium slooffiae,17.15,Infinity
Buckleyzyma aurantiaca,Unknown,Unknown
Sakaguchia dacryoidea,Unknown,Unknown
Malassezia arunalokei,764.9,Infinity
Malassezia sympodialis,18.4,Infinity
(f)Chrysozymaceae sp.,Unknown,Unknown
Rhodosporidiobolus azoricus,Unknown,Unknown
Rhodotorula babjevae-glutinis-graminis,95.15,Infinity
Filobasidium globisporum,205.25,Infinity
Naganishia albida,45.05,Infinity
Holtermanniella takashimae,115.9,Infinity
Vishniacozyma sp.,Unknown,Unknown
Vishniacozyma foliicola,42.65,Infinity
Papiliotrema fonsecae,50.5,Infinity
Saitozyma paraflava,62.45,Infinity
Cladosporium lignicola-sphaerospermum,764.75,Infinity
Verrucocladosporium dirinae,94.05,Infinity
Ramularia hydrangeae-macrophyllae,32.15,Infinity
Ramularia pratensis,125.15,Infinity
Hortaea werneckii,Unknown,Unknown
Coniosporium sp.,26.05,Infinity
Alternaria infectoria-rosae,162.35,Infinity
Penicillium digitatum-tarraconense-terraconense,98.15,Infinity
(f)Teloschistaceae sp.,Unknown,Unknown
Blumeria graminis,264.35,Infinity
Botrytis caroliniana-cinerea,94.85,Infinity
(c)Saccharomycetes sp.,1026.75,Infinity
Hydropisphaera sp.,Unknown,Unknown
Claviceps sp.,1713.9,Infinity
Podospora sp.,Unknown,Unknown
Monographella nivalis,Unknown,Unknown
(f)Symmetrosporaceae sp.,Unknown,Unknown
Symmetrospora oryzicola,Unknown,Unknown
Cystofilobasidium macerans,147.1,Infinity
Filobasidium chernovii-globisporum,38.3,Infinity
Vishniacozyma heimaeyensis,45.2,Infinity
Vishniacozyma tephrensis,59.25,Infinity
Ustilago avenae,Unknown,Unknown
Ustilago nunavutica,12.55,Infinity
